Subgraph_1

Subgraph_1611
Ground Truth,22,19,16,18,4,5,6,7,20,11,2,24,8,26,27,0,10,9,15,3,25,1,23,13,14,17,12,21,28,29
Predicted,19,22,25,6,16,8,26,4,7,18,3,2,5,28,14,24,15,13,29,11,17,12,27,20,9,1,0,21,10,23

Subgraph_1612
Ground Truth,14,18,26,22,25,15,17,0,19,12,24,10,3,4,27,16,6,8,9,20,23,28,11,7,1,5,21,2,29,13
Predicted,14,18,23,26,15,16,22,12,19,0,24,8,25,3,13,6,17,27,29,28,20,9,11,21,10,2,1,4,5,7

Subgraph_1613
Ground Truth,24,0,29,9,7,13,6,4,11,20,18,25,8,3,21,15,26,10,1,17,12,5,14,2,22,28,23,16,27,19
Predicted,24,21,9,25,4,29,2,18,15,8,16,6,0,13,20,23,26,17,5,11,28,3,22,7,27,19,1,12,14,10

Subgraph_1614
Ground Truth,2,9,3,29,16,5,22,0,23,6,13,28,26,19,11,8,18,14,21,17,27,1,12,25,24,7,4,20,10,15
Predicted,18,3,22,19,2,0,9,8,28,29,25,13,5,16,1,4,23,17,21,6,11,10,14,27,26,24,7,15,12,20

Subgraph_1615
Ground Truth,20,23,11,24,25,5,16,26,7,17,28,13,6,8,9,22,18,1,29,19,21,14,0,27,2,3,10,15,12,4
Predicted,25,7,16,5,28,20,1,18,23,12,2,17,0,19,6,9,8,27,3,22,21,29,15,26,11,10,13,4,14,24

Subgraph_1616
Ground Truth,5,22,19,18,28,8,23,20,25,12,0,26,15,6,21,24,17,1,10,9,4,29,3,7,16,2,27,11,14,13
Predicted,5,8,19,28,0,26,22,7,2,4,6,10,18,16,24,9,21,23,12,15,1,3,27,11,20,29,14,25,13,17

Subgraph_1617
Ground Truth,10,24,20,13,23,19,26,15,8,7,14,22,0,18,2,27,4,25,5,17,1,29,9,3,11,16,21,12,28,6
Predicted,20,24,13,10,17,8,15,28,9,26,16,22,25,1,2,19,11,12,5,14,6,3,0,4,23,18,29,21,7,27

Subgraph_1618
Ground Truth,15,11,5,17,12,7,9,20,29,2,4,13,24,25,10,3,22,27,0,6,28,1,14,16,18,8,21,23,19,26
Predicted,15,5,9,22,11,17,13,7,29,27,3,12,25,23,16,21,2,0,10,24,26,18,20,19,14,6,4,28,8,1

Subgraph_1619
Ground Truth,24,15,21,19,13,4,2,16,6,1,0,5,17,25,18,28,8,9,11,20,14,12,22,26,10,23,29,27,7,3
Predicted,24,13,2,16,4,27,17,18,29,19,0,1,28,25,21,14,26,23,12,22,6,8,5,20,9,15,10,7,3,11

Subgraph_1620
Ground Truth,18,6,3,19,0,12,27,24,9,5,2,1,16,14,13,23,22,17,20,7,25,11,8,26,29,28,21,10,4,15
Predicted,18,19,0,9,16,12,3,6,1,27,2,24,5,25,13,22,15,14,29,8,20,4,26,23,17,28,10,11,7,21

Subgraph_1621
Ground Truth,17,9,26,29,15,2,27,4,11,7,5,1,3,10,19,25,22,13,12,18,21,0,8,14,16,23,24,20,6,28
Predicted,13,1,2,8,11,24,17,23,25,26,10,22,15,16,5,21,19,7,27,29,3,18,9,12,28,6,20,4,14,0

Subgraph_1622
Ground Truth,28,11,3,13,20,19,15,12,25,18,6,16,29,23,9,0,2,10,7,1,5,26,14,17,4,22,24,21,8,27
Predicted,3,28,20,11,13,1,16,6,0,15,19,12,22,18,24,23,10,8,27,14,25,5,29,21,9,17,26,4,7,2

Subgraph_1623
Ground Truth,5,22,7,20,19,21,8,4,2,28,25,29,26,15,0,23,13,1,17,16,14,18,9,10,6,12,27,11,24,3
Predicted,20,21,26,22,8,2,25,28,6,17,0,11,23,19,4,15,1,7,16,9,29,14,27,5,18,24,10,12,13,3

Subgraph_1624
Ground Truth,25,1,27,9,21,15,2,11,6,26,0,14,10,16,13,8,5,3,18,17,29,12,22,23,4,24,7,28,19,20
Predicted,1,25,15,14,2,17,27,7,26,16,0,10,8,11,21,4,28,6,9,19,12,29,13,24,23,20,5,18,3,22

Subgraph_1625
Ground Truth,26,27,15,0,16,6,29,3,17,18,24,11,23,5,2,28,8,1,13,12,9,7,21,10,25,4,20,19,22,14
Predicted,27,17,6,15,18,26,3,0,13,5,29,9,22,16,23,8,12,20,2,24,7,4,11,28,14,1,25,21,19,10

Subgraph_1626
Ground Truth,9,21,7,27,29,5,10,13,12,11,4,28,20,3,26,25,18,19,8,24,23,16,2,14,15,22,1,6,17,0
Predicted,9,27,10,21,7,25,4,24,13,29,11,5,20,14,3,8,28,26,15,1,18,22,16,12,23,0,19,2,6,17

Subgraph_1627
Ground Truth,26,13,9,3,0,29,20,15,22,25,6,4,11,17,8,23,7,16,28,2,14,21,5,1,24,10,18,19,12,27
Predicted,26,15,9,3,29,20,22,5,8,25,7,11,17,21,16,28,23,0,10,12,14,4,19,13,1,27,2,6,18,24

Subgraph_1628
Ground Truth,12,21,3,14,17,29,6,11,27,20,1,24,28,22,2,5,26,4,0,15,8,7,16,10,25,18,19,9,13,23
Predicted,12,15,2,27,14,26,21,19,24,1,16,3,8,20,6,18,17,11,9,22,29,25,4,5,13,28,7,0,23,10

Subgraph_1629
Ground Truth,2,6,12,28,9,26,29,24,19,17,13,10,22,27,15,11,7,1,25,18,5,23,0,16,3,20,4,14,8,21
Predicted,6,9,2,17,12,10,15,11,14,29,24,0,28,27,8,18,25,5,19,20,7,3,1,22,21,13,26,16,4,23

Subgraph_1630
Ground Truth,0,5,21,15,3,4,23,13,8,20,11,1,16,27,29,6,25,28,10,12,26,17,19,14,22,24,2,9,18,7
Predicted,0,8,15,5,1,21,13,23,16,20,3,25,6,11,17,29,4,12,26,2,27,24,10,28,7,18,14,19,9,22

Subgraph_1631
Ground Truth,25,27,12,28,20,10,22,26,8,23,14,18,5,19,9,21,13,24,16,29,7,17,6,0,4,15,1,3,2,11
Predicted,25,14,28,12,27,18,1,23,17,16,7,26,24,6,13,10,19,8,20,9,4,5,0,22,21,3,15,11,2,29

Subgraph_1632
Ground Truth,7,17,28,8,22,19,3,11,10,26,14,21,0,2,1,12,24,5,9,20,18,25,23,15,6,4,13,27,29,16
Predicted,17,28,8,26,7,1,19,10,18,20,29,14,0,4,9,25,3,23,11,21,13,22,27,12,24,6,5,2,16,15

Subgraph_1633
Ground Truth,29,12,19,18,23,4,27,17,20,1,11,24,28,22,8,21,7,2,9,14,16,25,26,6,10,3,5,0,15,13
Predicted,19,29,1,8,12,24,20,23,18,4,28,11,25,10,14,15,9,0,3,5,22,21,26,2,27,7,17,13,6,16

Subgraph_1634
Ground Truth,27,24,3,25,12,8,22,4,23,15,1,0,13,11,14,18,17,10,20,29,21,9,5,19,2,7,16,6,26,28
Predicted,15,24,0,22,25,3,13,21,18,27,19,4,2,23,12,9,5,14,29,8,10,16,1,7,17,6,11,26,20,28

Subgraph_1635
Ground Truth,8,21,16,10,23,13,22,4,2,29,28,15,24,5,18,6,27,3,26,20,17,14,1,0,7,25,19,9,12,11
Predicted,21,10,29,4,12,16,5,23,28,25,8,6,22,0,15,14,13,24,7,17,2,1,26,18,20,3,19,27,9,11

Subgraph_1636
Ground Truth,21,8,29,14,23,19,17,4,25,22,16,6,2,28,9,1,3,7,11,0,13,18,26,5,20,24,10,15,27,12
Predicted,21,8,19,4,16,25,14,13,23,3,1,11,28,15,2,9,22,20,10,27,7,5,17,18,6,12,29,0,24,26

Subgraph_1637
Ground Truth,29,10,12,5,11,26,20,2,15,22,0,25,17,24,28,3,27,14,8,21,6,4,16,13,7,1,9,23,19,18
Predicted,15,2,10,5,22,11,28,12,16,8,25,14,17,27,20,1,19,6,0,29,3,21,9,7,4,13,18,24,26,23

Subgraph_1638
Ground Truth,14,28,11,21,12,24,23,1,22,16,26,17,9,27,10,4,18,7,29,13,6,8,3,15,0,19,20,5,25,2
Predicted,7,22,12,9,4,11,10,14,26,24,8,0,18,16,19,25,15,6,23,27,13,1,28,29,21,20,5,2,17,3

Subgraph_1639
Ground Truth,26,9,19,4,5,21,12,28,13,20,7,29,14,16,15,1,25,3,10,6,2,17,23,24,0,18,11,27,8,22
Predicted,19,17,5,9,21,13,26,16,28,15,6,4,20,12,27,11,18,7,25,29,14,3,8,10,2,1,22,0,24,23

Subgraph_1640
Ground Truth,23,16,26,2,13,0,17,12,9,7,25,24,21,27,28,8,20,3,11,19,4,5,29,22,6,15,18,10,1,14
Predicted,0,26,16,23,7,17,2,3,12,13,27,24,1,4,5,19,6,9,21,20,11,29,14,25,8,15,28,18,22,10

Subgraph_1641
Ground Truth,23,14,4,1,3,8,9,25,28,7,20,10,12,21,2,24,6,27,11,15,22,18,19,0,13,29,17,5,26,16
Predicted,3,1,14,23,7,2,22,24,21,20,8,11,28,26,9,12,17,29,19,18,6,25,10,4,0,27,16,5,13,15

Subgraph_1642
Ground Truth,25,20,27,16,24,14,4,21,0,2,8,17,5,1,26,12,13,18,29,7,3,11,19,6,10,28,23,22,15,9
Predicted,24,27,20,16,21,18,25,26,29,0,8,15,1,22,4,2,13,7,9,3,14,6,11,17,5,23,19,12,10,28

Subgraph_1643
Ground Truth,7,25,22,28,0,11,18,10,16,8,5,13,15,9,21,2,1,20,27,12,14,19,23,26,24,3,17,4,6,29
Predicted,11,0,7,9,14,28,18,20,25,22,3,8,13,19,15,2,5,23,21,26,17,12,27,4,16,1,24,10,29,6

Subgraph_1644
Ground Truth,9,22,12,28,2,6,3,23,17,18,13,10,25,14,21,26,5,19,16,15,4,0,24,11,8,7,29,1,20,27
Predicted,13,9,12,28,17,2,3,26,0,7,20,10,16,23,1,11,25,8,18,15,22,29,27,19,5,14,21,4,24,6

Subgraph_1645
Ground Truth,20,6,27,11,24,13,0,16,19,7,3,21,10,4,22,12,25,5,15,14,8,2,9,29,26,23,18,28,1,17
Predicted,24,20,19,11,27,6,21,16,3,0,22,23,10,25,13,8,18,7,29,1,2,26,5,15,4,14,12,17,9,28

Subgraph_1646
Ground Truth,28,1,23,27,0,10,22,3,15,24,11,13,8,14,12,2,18,26,17,19,20,7,6,16,29,25,21,5,9,4
Predicted,23,28,14,26,1,19,12,10,15,20,3,2,0,24,22,27,5,11,25,4,18,17,9,8,21,13,16,6,29,7

Subgraph_1647
Ground Truth,0,27,28,12,26,10,3,21,17,19,5,23,2,16,24,29,13,22,11,1,4,7,8,15,25,6,9,20,14,18
Predicted,0,27,17,5,19,13,16,12,3,29,23,26,2,24,18,4,22,20,15,6,21,14,9,10,1,28,11,7,25,8

Subgraph_1648
Ground Truth,18,4,6,9,10,20,16,0,14,19,15,24,25,2,21,27,29,28,22,23,17,8,5,1,12,13,11,26,7,3
Predicted,18,16,8,6,11,9,10,20,19,4,26,27,24,0,14,29,13,1,21,7,2,25,17,22,15,12,28,3,5,23

Subgraph_1649
Ground Truth,23,3,4,17,2,0,19,5,20,9,10,6,1,28,27,22,12,24,14,16,29,8,7,26,18,25,15,11,21,13
Predicted,5,29,23,4,3,20,2,6,19,17,22,18,10,12,15,0,27,8,1,14,26,21,25,28,9,13,11,16,24,7

Subgraph_1650
Ground Truth,15,29,17,12,3,6,4,16,25,10,23,21,22,1,7,20,26,14,0,27,24,18,8,11,9,28,5,2,19,13
Predicted,29,3,15,14,12,17,25,4,23,5,6,11,1,9,20,24,2,18,16,0,7,26,13,10,21,22,28,19,8,27

Subgraph_1651
Ground Truth,2,9,3,29,19,27,4,26,16,1,21,10,20,15,14,28,24,7,17,13,5,0,22,25,12,8,11,6,23,18
Predicted,9,2,29,22,26,20,13,11,10,19,3,15,27,25,4,18,0,1,24,8,21,6,7,14,23,16,17,28,5,12

Subgraph_1652
Ground Truth,10,9,24,26,8,20,11,2,25,1,29,22,3,18,27,12,23,16,4,28,0,13,17,19,14,21,15,6,7,5
Predicted,9,10,20,11,17,26,8,22,29,24,2,27,4,12,7,0,1,21,5,15,23,28,3,14,6,18,13,25,16,19

Subgraph_1653
Ground Truth,2,6,5,18,12,21,14,27,1,20,4,3,0,28,11,29,7,17,23,22,24,15,26,25,13,16,19,10,8,9
Predicted,12,6,2,17,29,18,4,26,22,1,0,3,14,11,7,23,5,10,19,21,25,24,28,16,27,9,20,8,15,13

Subgraph_1654
Ground Truth,2,3,6,28,17,29,13,10,5,4,9,1,0,22,26,8,27,7,25,23,24,11,20,19,12,15,14,18,16,21
Predicted,3,11,2,10,4,6,1,22,9,27,29,17,7,26,25,0,28,18,16,5,13,20,15,8,12,23,19,14,21,24

Subgraph_1655
Ground Truth,28,1,10,3,6,23,14,25,18,26,29,19,21,8,4,16,24,2,22,20,15,17,5,12,13,11,7,9,0,27
Predicted,21,24,12,10,8,17,28,7,3,11,9,29,13,22,18,1,0,26,4,6,19,25,14,23,27,16,2,20,5,15

Subgraph_1656
Ground Truth,0,14,26,15,13,16,5,6,27,25,24,8,28,1,18,7,19,2,12,21,22,4,11,9,3,23,17,29,10,20
Predicted,16,0,14,15,27,5,12,26,8,25,3,4,2,6,13,28,21,24,29,9,18,7,1,17,10,19,23,22,11,20

Subgraph_1657
Ground Truth,27,23,12,19,4,10,2,25,21,0,28,22,1,8,13,6,17,14,5,26,3,24,15,9,11,16,20,29,18,7
Predicted,27,19,12,10,22,25,26,1,28,2,4,11,0,15,18,17,24,13,8,23,29,7,21,9,3,16,5,14,6,20

Subgraph_1658
Ground Truth,14,11,12,25,23,0,9,28,22,6,7,26,20,15,1,2,29,13,3,21,27,8,18,17,24,10,5,16,19,4
Predicted,14,7,23,12,11,15,25,6,2,9,1,22,17,26,10,20,3,24,13,8,18,29,5,19,21,0,27,28,16,4

Subgraph_1659
Ground Truth,7,29,6,27,12,25,2,26,18,16,28,8,23,24,14,9,20,5,17,3,13,10,21,11,0,19,22,15,4,1
Predicted,6,18,7,25,12,2,28,24,26,8,9,29,23,20,5,10,21,1,27,22,14,15,13,17,0,16,11,4,3,19

Subgraph_1660
Ground Truth,2,25,19,27,9,13,7,1,11,23,22,12,15,29,18,0,8,10,3,6,17,28,20,24,4,26,16,21,5,14
Predicted,19,10,2,11,25,9,1,27,12,7,29,8,26,17,24,15,22,21,23,20,13,4,28,6,0,18,3,5,14,16

Subgraph_1661
Ground Truth,1,7,9,14,2,4,16,12,3,11,0,25,27,26,6,20,18,28,15,5,24,22,23,29,13,21,17,8,19,10
Predicted,1,26,27,4,25,2,7,14,9,11,28,12,6,0,5,22,15,16,21,29,13,17,24,8,3,18,23,20,19,10

Subgraph_1662
Ground Truth,0,21,7,14,6,5,2,19,26,13,9,15,25,20,12,8,3,16,18,23,27,22,24,29,17,11,10,28,4,1
Predicted,13,0,14,2,28,16,5,8,27,15,29,7,1,4,19,20,10,11,12,17,21,24,3,18,26,23,9,6,25,22

Subgraph_1663
Ground Truth,27,7,22,25,13,8,19,26,16,14,28,23,15,21,24,6,10,9,17,4,5,12,18,29,3,1,0,20,2,11
Predicted,14,13,19,7,12,27,8,25,1,26,16,28,10,23,5,22,24,0,29,15,21,20,6,3,4,11,9,17,18,2

Subgraph_1664
Ground Truth,1,18,4,23,15,9,29,8,21,27,16,0,25,22,28,12,17,19,20,10,24,6,11,5,7,14,3,26,13,2
Predicted,1,25,11,16,22,10,0,3,18,5,27,9,26,29,7,13,8,6,4,28,12,15,2,14,23,17,21,19,20,24

Subgraph_1665
Ground Truth,14,0,29,13,15,4,19,20,8,27,2,21,9,28,26,1,18,6,22,11,10,24,25,17,12,7,3,16,23,5
Predicted,29,8,15,19,14,7,13,28,27,18,0,26,17,6,23,21,20,3,4,16,11,24,1,9,2,25,10,12,22,5

Subgraph_1666
Ground Truth,7,9,13,21,10,14,5,22,0,27,17,25,19,11,18,3,28,26,2,4,12,24,29,8,16,20,6,23,15,1
Predicted,11,7,9,18,22,29,3,21,27,4,28,23,10,0,20,14,12,2,13,17,15,25,16,5,26,8,6,19,1,24

Subgraph_1667
Ground Truth,21,11,25,7,29,4,5,1,3,19,27,13,2,15,16,24,9,14,12,17,0,20,26,28,10,8,6,23,22,18
Predicted,25,13,7,11,19,21,5,4,15,16,2,8,12,10,23,0,1,29,27,18,28,17,9,14,3,6,24,22,26,20

Subgraph_1668
Ground Truth,27,25,19,5,11,22,14,7,20,0,29,23,3,9,6,12,4,26,2,16,21,17,28,1,24,13,18,15,10,8
Predicted,9,14,23,16,25,29,20,17,27,0,15,24,28,11,6,18,3,1,4,21,2,7,22,8,12,13,5,26,10,19

Subgraph_1669
Ground Truth,11,14,29,25,5,4,6,28,12,9,13,27,10,20,0,21,7,19,3,26,24,1,23,17,8,16,15,18,22,2
Predicted,25,11,9,14,12,28,10,5,4,0,20,21,16,6,27,22,29,1,3,13,19,15,26,2,17,8,23,18,7,24

Subgraph_1670
Ground Truth,2,8,9,19,16,4,21,12,11,23,13,6,22,0,28,27,26,7,3,17,24,10,20,18,15,14,25,1,5,29
Predicted,2,16,9,8,27,0,11,23,4,19,3,12,18,17,13,14,5,28,15,6,24,7,20,1,29,21,10,26,22,25

Subgraph_1671
Ground Truth,13,16,10,2,18,20,17,15,9,11,29,27,8,1,7,21,6,23,25,0,24,12,22,26,3,19,14,4,5,28
Predicted,10,18,13,20,9,11,6,22,27,16,1,12,24,15,25,23,17,29,2,21,8,3,14,4,28,7,19,26,0,5

Subgraph_1672
Ground Truth,1,11,19,29,22,28,27,0,23,10,25,14,2,26,12,7,13,4,3,16,21,24,6,18,17,5,9,8,20,15
Predicted,27,22,28,1,25,11,12,10,26,23,2,14,20,9,16,21,7,29,6,17,18,19,24,13,4,0,5,8,3,15

Subgraph_1673
Ground Truth,21,5,1,3,28,8,19,22,11,29,25,12,0,9,20,10,14,23,6,17,13,4,16,24,15,2,7,27,26,18
Predicted,5,9,10,6,3,28,21,24,16,14,22,2,4,27,26,29,11,18,12,23,15,1,19,8,20,0,25,13,7,17

Subgraph_1674
Ground Truth,13,22,19,17,25,1,20,28,23,27,18,12,0,2,4,29,8,6,26,16,11,15,21,9,24,7,10,3,14,5
Predicted,13,1,17,19,27,7,12,29,28,16,25,11,6,24,21,18,20,14,5,0,26,22,10,4,15,8,2,23,3,9

Subgraph_1675
Ground Truth,11,7,19,1,21,13,23,25,3,26,29,24,0,5,8,14,10,20,22,17,18,6,9,15,28,4,12,16,27,2
Predicted,7,1,11,13,19,3,24,21,8,17,23,9,6,15,27,18,20,25,28,12,16,29,0,5,26,4,22,14,2,10

Subgraph_1676
Ground Truth,18,22,25,8,9,5,20,1,21,15,14,16,7,3,24,19,23,26,28,4,17,13,0,29,27,10,11,12,6,2
Predicted,18,10,8,14,23,1,22,21,9,17,19,15,16,7,28,6,25,20,29,24,26,4,5,2,11,13,3,27,0,12

Subgraph_1677
Ground Truth,14,7,21,19,12,15,25,9,10,22,6,5,29,24,26,13,20,1,2,28,18,23,3,4,17,16,8,11,27,0
Predicted,6,10,22,14,19,21,20,17,27,5,13,7,25,18,4,28,12,8,0,29,16,3,15,1,26,2,9,23,24,11

Subgraph_1678
Ground Truth,20,29,0,14,2,22,21,19,18,7,28,5,12,24,3,10,8,23,17,16,6,9,27,26,1,11,15,13,4,25
Predicted,7,20,5,23,22,10,26,24,28,19,27,17,1,29,0,9,21,13,11,12,15,3,25,2,16,4,14,8,18,6

Subgraph_1679
Ground Truth,24,28,4,18,26,15,13,9,25,20,0,6,16,7,22,10,23,8,27,19,29,1,2,17,11,14,3,5,12,21
Predicted,24,15,28,26,25,20,23,18,4,13,0,16,11,29,17,22,27,14,1,7,3,8,10,21,2,6,12,5,9,19

Subgraph_1680
Ground Truth,3,16,8,28,5,17,15,29,2,19,1,20,9,11,6,14,4,0,24,23,13,7,12,10,21,22,27,18,26,25
Predicted,15,3,1,11,29,28,0,5,14,4,8,16,7,21,27,6,19,24,9,26,20,17,18,23,22,2,10,25,13,12

Subgraph_1681
Ground Truth,24,26,11,14,18,21,27,25,20,6,5,15,19,29,7,12,3,0,8,13,10,4,23,17,9,1,2,16,28,22
Predicted,19,26,24,11,14,18,21,1,29,15,4,0,23,7,20,17,16,25,9,12,6,8,13,3,28,5,10,2,27,22

Subgraph_1682
Ground Truth,15,28,4,20,9,26,19,25,7,2,13,14,0,24,1,29,22,27,5,16,11,18,23,8,3,6,10,12,21,17
Predicted,14,15,25,3,28,9,22,27,20,12,24,29,26,4,18,10,17,21,13,11,6,0,2,19,8,1,7,16,5,23

Subgraph_1683
Ground Truth,21,24,1,16,23,10,17,4,5,25,7,0,20,22,3,2,15,29,19,13,6,28,11,14,9,8,18,27,12,26
Predicted,21,23,3,20,2,16,4,22,10,7,17,25,19,11,27,24,15,5,29,6,8,13,9,28,0,1,14,18,26,12

Subgraph_1684
Ground Truth,19,7,20,14,22,16,13,21,29,24,1,9,15,18,10,6,25,3,28,23,17,5,26,27,4,0,8,11,12,2
Predicted,20,9,19,7,16,14,22,18,29,15,23,4,10,8,11,13,5,24,21,17,27,12,1,6,3,2,25,28,26,0

Subgraph_1685
Ground Truth,6,26,22,13,25,9,16,8,11,14,19,24,5,10,4,28,1,15,23,29,7,2,12,18,0,20,17,3,21,27
Predicted,11,26,1,6,9,16,8,10,5,22,25,3,7,19,2,28,13,17,24,4,27,14,29,12,15,21,0,23,20,18

Subgraph_1686
Ground Truth,2,22,17,4,8,15,11,20,3,26,29,1,9,24,5,10,28,12,16,19,0,27,21,25,6,14,23,13,7,18
Predicted,14,4,17,2,1,26,3,7,22,16,9,5,8,10,29,0,6,12,11,23,28,19,25,27,20,15,21,18,24,13

Subgraph_1687
Ground Truth,1,24,3,27,26,11,12,19,28,20,18,21,17,16,0,25,23,7,2,22,29,10,15,9,8,13,6,5,14,4
Predicted,10,26,19,3,1,22,28,8,12,23,13,18,21,17,20,5,27,11,6,24,15,25,29,9,7,4,2,14,0,16

Subgraph_1688
Ground Truth,16,24,4,23,22,2,27,9,20,13,28,10,18,12,19,15,7,17,5,21,1,25,8,6,3,0,11,26,29,14
Predicted,13,16,4,23,18,19,20,2,9,22,24,27,10,21,17,11,7,8,28,0,29,15,25,5,14,26,3,6,12,1

Subgraph_1689
Ground Truth,8,7,11,9,21,18,23,1,5,6,25,20,10,13,2,14,16,3,0,15,26,19,17,27,4,28,29,22,24,12
Predicted,8,3,11,7,16,25,15,9,6,23,17,18,5,4,14,29,0,10,1,27,20,2,22,19,26,13,21,24,12,28

Subgraph_1690
Ground Truth,9,3,29,17,14,2,15,8,7,27,6,18,19,0,16,22,10,24,26,28,21,20,12,25,23,11,13,5,4,1
Predicted,3,9,6,14,0,27,29,2,15,19,17,28,18,12,13,22,7,4,20,10,1,23,8,25,24,11,16,26,21,5

Subgraph_1691
Ground Truth,6,19,25,20,11,16,17,12,27,18,5,3,28,9,1,29,14,10,13,26,0,7,22,24,4,15,23,21,8,2
Predicted,6,20,25,18,16,10,12,17,14,28,11,21,3,0,19,2,1,4,24,27,26,23,22,5,8,15,29,13,9,7

Subgraph_1692
Ground Truth,3,0,18,15,26,4,12,11,25,22,20,13,24,27,19,29,2,14,8,21,16,10,5,7,17,1,28,6,9,23
Predicted,0,3,18,4,15,19,26,27,25,11,29,21,6,1,14,22,7,2,8,13,10,16,24,9,5,20,17,12,28,23

Subgraph_1693
Ground Truth,10,26,9,25,2,0,12,8,21,23,27,13,17,1,16,18,19,15,4,29,11,28,20,24,6,14,7,3,5,22
Predicted,0,9,28,7,26,2,8,21,15,27,4,10,13,23,22,25,29,6,3,1,16,12,19,24,17,5,18,14,20,11

Subgraph_1694
Ground Truth,28,24,1,9,22,0,12,25,18,10,17,8,23,6,3,7,4,27,26,20,2,29,5,21,16,15,19,13,14,11
Predicted,12,24,17,1,22,18,9,0,5,26,8,25,3,28,13,7,23,10,20,15,21,29,11,2,6,19,16,14,27,4

Subgraph_1695
Ground Truth,8,2,26,10,18,25,27,17,11,14,3,12,19,20,1,13,4,29,24,6,15,28,23,0,9,16,5,21,22,7
Predicted,8,23,20,17,22,26,27,2,11,25,19,6,5,18,9,24,10,16,3,1,21,4,13,29,28,12,0,14,15,7

Subgraph_1696
Ground Truth,25,10,1,17,5,27,9,19,3,13,15,28,24,22,26,12,29,7,6,18,21,2,16,4,20,8,11,0,14,23
Predicted,5,25,10,15,1,17,9,26,4,2,28,27,29,24,13,12,3,14,7,22,20,11,0,18,19,21,6,16,8,23

Subgraph_1697
Ground Truth,0,14,16,4,2,24,10,20,23,7,12,18,17,25,5,28,11,29,21,27,6,8,13,26,3,15,22,9,1,19
Predicted,0,2,16,4,20,23,7,6,13,8,5,10,3,17,28,11,12,22,9,21,1,29,19,14,15,25,27,24,18,26

Subgraph_1698
Ground Truth,9,2,17,26,24,18,12,7,22,28,14,0,1,8,25,29,4,3,19,6,23,5,11,13,27,20,21,10,15,16
Predicted,0,24,22,26,23,2,1,15,13,12,17,25,9,19,10,11,3,27,5,14,4,29,6,8,20,7,21,18,16,28

Subgraph_1699
Ground Truth,16,13,4,6,15,5,2,12,23,21,3,10,9,8,1,25,28,17,27,26,24,11,20,29,0,22,14,18,7,19
Predicted,15,9,13,2,10,16,21,6,23,28,26,4,19,17,5,3,8,27,12,14,11,0,24,1,25,18,22,7,20,29

Subgraph_1700
Ground Truth,11,17,25,4,16,19,14,6,8,2,10,7,18,15,29,20,5,9,21,3,24,23,1,12,26,13,28,27,22,0
Predicted,11,19,17,16,4,25,10,5,14,6,21,27,8,9,7,24,1,18,15,12,28,2,26,29,22,3,23,20,0,13

Subgraph_1701
Ground Truth,19,24,21,26,18,12,28,4,16,9,7,11,27,15,22,5,14,8,17,10,25,13,3,20,29,1,23,0,6,2
Predicted,15,26,21,14,19,28,27,20,29,9,5,17,22,16,10,24,7,8,25,1,6,12,11,4,23,18,2,0,3,13

Subgraph_1702
Ground Truth,21,2,11,8,4,0,5,9,26,3,19,17,23,20,7,22,27,18,10,28,1,24,25,6,12,15,16,29,13,14
Predicted,21,2,0,4,8,23,26,9,22,28,27,1,3,11,5,17,10,6,25,15,20,29,7,19,12,13,18,16,14,24

Subgraph_1703
Ground Truth,17,4,13,9,3,23,24,29,28,27,22,7,12,16,18,1,8,2,21,26,11,5,14,15,6,25,10,20,0,19
Predicted,17,28,22,4,8,11,3,2,13,1,24,27,18,9,10,21,15,25,5,16,23,0,20,29,7,12,14,6,26,19

Subgraph_1704
Ground Truth,11,12,23,9,8,6,3,13,4,15,10,20,0,2,19,22,26,16,27,25,7,5,17,24,29,28,14,21,18,1
Predicted,12,3,8,11,13,9,20,6,23,15,27,10,28,1,16,0,2,17,26,14,29,25,18,24,19,5,21,4,7,22

Subgraph_1705
Ground Truth,28,24,6,17,20,0,10,18,23,22,19,13,26,8,2,15,4,12,21,9,25,11,7,3,5,16,27,14,29,1
Predicted,28,6,8,20,22,0,29,24,26,7,10,5,13,4,15,21,25,19,14,11,23,17,2,9,16,18,27,12,1,3

Subgraph_1706
Ground Truth,15,24,6,14,25,12,7,19,18,20,22,11,23,26,27,5,9,28,4,17,2,0,21,8,3,16,13,10,1,29
Predicted,11,15,14,17,25,24,18,6,26,13,12,19,9,7,27,4,22,5,16,28,2,20,21,8,0,3,23,10,1,29

Subgraph_1707
Ground Truth,16,7,2,0,10,17,13,27,21,19,18,15,22,26,20,25,4,29,3,6,28,9,14,24,8,5,12,1,23,11
Predicted,2,10,16,17,7,21,27,4,5,0,29,28,15,12,25,9,13,19,14,22,3,1,8,24,26,20,18,6,11,23

Subgraph_1708
Ground Truth,14,2,25,19,27,5,11,6,7,28,15,9,18,23,0,3,4,20,8,29,21,22,26,12,13,16,17,24,10,1
Predicted,27,9,19,28,6,14,8,3,12,18,11,0,29,10,22,7,4,23,17,2,13,20,5,25,21,15,1,24,16,26

Subgraph_1709
